date,adj_close,close,high,low,open,volume
2025-04-30,6766.794921875,6766.794921875,6791.2529296875,6725.966796875,6755.4638671875,210149800
2025-05-02,6815.72998046875,6815.72998046875,6818.27978515625,6765.8310546875,6811.10986328125,183083600
2025-05-05,6831.9521484375,6831.9521484375,6879.10888671875,6824.39697265625,6844.37109375,194998400
2025-05-06,6898.19677734375,6898.19677734375,6913.68798828125,6858.15087890625,6860.44580078125,162346800
2025-05-07,6926.22509765625,6926.22509765625,6970.5,6909.9609375,6925.251953125,187668100
2025-05-08,6827.75,6827.75,6965.93408203125,6824.64990234375,6945.98388671875,260892400
2025-05-09,6832.80322265625,6832.80322265625,6882.31787109375,6811.77294921875,6849.44921875,164380000
2025-05-14,6979.8798828125,6979.8798828125,6987.78076171875,6914.75390625,6915.95703125,272470100
2025-05-15,7040.1611328125,7040.1611328125,7076.73681640625,7002.37109375,7003.14697265625,343582300
2025-05-16,7106.52587890625,7106.52587890625,7106.52587890625,7009.84619140625,7092.23486328125,239677400
2025-05-19,7141.0908203125,7141.0908203125,7160.6591796875,7085.97314453125,7113.44287109375,227261200
2025-05-20,7094.60205078125,7094.60205078125,7202.81689453125,7088.623046875,7164.14697265625,219667500
2025-05-21,7142.4609375,7142.4609375,7170.72412109375,7109.22119140625,7114.69921875,228188900
2025-05-22,7166.98095703125,7166.98095703125,7190.6689453125,7136.7841796875,7165.10009765625,201247200
2025-05-23,7214.1630859375,7214.1630859375,7223.2529296875,7177.2451171875,7206.35791015625,152151100
2025-05-26,7188.35302734375,7188.35302734375,7240.083984375,7129.38818359375,7231.47705078125,331040000
2025-05-27,7198.966796875,7198.966796875,7212.56884765625,7162.9609375,7204.171875,245398700
2025-05-28,7175.81884765625,7175.81884765625,7237.3408203125,7166.67822265625,7223.51318359375,277488600
2025-06-02,7065.06884765625,7065.06884765625,7152.912109375,7035.837890625,7134.48681640625,240143000
2025-06-03,7044.82177734375,7044.82177734375,7090.35107421875,6994.15576171875,7071.63818359375,199730400
2025-06-04,7069.037109375,7069.037109375,7094.44677734375,7052.9140625,7083.23876953125,232777400
2025-06-05,7113.4248046875,7113.4248046875,7136.64306640625,7083.89208984375,7100.23583984375,193147800
2025-06-10,7230.7451171875,7230.7451171875,7230.7451171875,7133.37890625,7136.86279296875,265169800
2025-06-11,7222.4560546875,7222.4560546875,7239.955078125,7172.203125,7232.68115234375,262581600
2025-06-12,7204.3701171875,7204.3701171875,7237.27490234375,7191.90478515625,7219.56103515625,281607200
2025-06-13,7166.06494140625,7166.06494140625,7192.6630859375,7149.60986328125,7191.1240234375,230230400
2025-06-16,7117.5908203125,7117.5908203125,7211.5439453125,7117.5908203125,7158.90380859375,224577700
2025-06-17,7155.85205078125,7155.85205078125,7181.466796875,7143.60400390625,7163.02685546875,173034400
2025-06-18,7107.7890625,7107.7890625,7166.66796875,7089.455078125,7155.1240234375,180387400
2025-06-19,6968.63916015625,6968.63916015625,7115.90380859375,6935.009765625,7107.7861328125,222226000
2025-06-20,6907.13818359375,6907.13818359375,6956.80517578125,6873.7158203125,6948.2841796875,331625100
2025-06-23,6787.14013671875,6787.14013671875,6834.76904296875,6745.14697265625,6833.47509765625,226947900
2025-06-24,6869.1708984375,6869.1708984375,6924.96923828125,6852.11279296875,6864.27880859375,186087300
2025-06-25,6832.14306640625,6832.14306640625,6918.783203125,6814.73583984375,6908.9248046875,170914900
2025-06-26,6897.39990234375,6897.39990234375,6897.39990234375,6817.4111328125,6842.01220703125,154075100
2025-06-30,6927.67919921875,6927.67919921875,6949.27978515625,6876.2587890625,6936.06494140625,167652600
2025-07-01,6915.35986328125,6915.35986328125,6971.23876953125,6885.13818359375,6954.38623046875,149285200
2025-07-02,6881.2451171875,6881.2451171875,6905.369140625,6838.40380859375,6896.421875,182041600
2025-07-03,6878.05078125,6878.05078125,6922.73388671875,6877.43798828125,6898.630859375,154435700
2025-07-04,6865.19189453125,6865.19189453125,6916.673828125,6843.69091796875,6893.2177734375,132824800
2025-07-07,6900.93212890625,6900.93212890625,6900.93212890625,6844.86083984375,6874.0078125,120827500
2025-07-08,6904.39208984375,6904.39208984375,6916.8330078125,6885.2822265625,6892.3408203125,151801800
2025-07-09,6943.921875,6943.921875,6943.921875,6907.212890625,6918.69921875,157353100
2025-07-10,7005.37109375,7005.37109375,7013.6298828125,6955.455078125,6968.7978515625,167684600
2025-07-11,7047.43798828125,7047.43798828125,7055.794921875,7026.48779296875,7036.2958984375,165301900
2025-07-14,7097.15087890625,7097.15087890625,7136.2958984375,7071.34423828125,7130.53515625,205642100
2025-07-15,7140.47412109375,7140.47412109375,7161.8359375,7079.0,7122.0830078125,199389400
2025-07-16,7192.01806640625,7192.01806640625,7216.81396484375,7142.86181640625,7182.64501953125,227976400
2025-07-17,7287.02099609375,7287.02099609375,7291.56396484375,7226.1171875,7229.259765625,202116700
2025-07-18,7311.9150390625,7311.9150390625,7401.5791015625,7311.9150390625,7346.037109375,273828000
2025-07-21,7398.19189453125,7398.19189453125,7408.01220703125,7306.8720703125,7366.31005859375,287814600
2025-07-22,7344.73583984375,7344.73583984375,7457.380859375,7344.73583984375,7440.2861328125,279326600
2025-07-23,7469.22998046875,7469.22998046875,7469.22998046875,7354.99609375,7378.23095703125,247067700
2025-07-24,7530.90185546875,7530.90185546875,7568.22314453125,7478.36376953125,7485.08203125,242813700
2025-07-25,7543.5029296875,7543.5029296875,7552.77490234375,7515.125,7542.375,215990900
2025-07-28,7614.76806640625,7614.76806640625,7669.44580078125,7614.76806640625,7630.751953125,229532300
2025-07-29,7617.9072265625,7617.9072265625,7680.19482421875,7565.7880859375,7625.79296875,230535000
2025-07-30,7549.88818359375,7549.88818359375,7667.55615234375,7528.12890625,7642.25,282476700
2025-07-31,7484.3369140625,7484.3369140625,7566.751953125,7476.380859375,7551.244140625,325693000
2025-08-01,7537.76806640625,7537.76806640625,7579.60595703125,7523.6201171875,7545.15185546875,257331800
2025-08-04,7464.64501953125,7464.64501953125,7560.05615234375,7448.0400390625,7552.49609375,266636100
2025-08-05,7515.18505859375,7515.18505859375,7546.93994140625,7463.05810546875,7502.69482421875,246898000
2025-08-06,7503.75,7503.75,7549.26513671875,7502.01123046875,7534.44677734375,260371600
2025-08-07,7490.18310546875,7490.18310546875,7580.5498046875,7490.18310546875,7546.3359375,278225900
2025-08-08,7533.384765625,7533.384765625,7648.90283203125,7516.97705078125,7639.19287109375,234779100
2025-08-11,7605.9248046875,7605.9248046875,7630.10693359375,7559.34716796875,7589.4638671875,238319300
2025-08-12,7791.69677734375,7791.69677734375,7800.8310546875,7646.9111328125,7666.08984375,272446300
2025-08-13,7892.9111328125,7892.9111328125,7903.05322265625,7835.3017578125,7846.1240234375,323979600
2025-08-14,7931.2509765625,7931.2509765625,7973.98095703125,7905.5478515625,7909.01611328125,361821900
2025-08-15,7898.375,7898.375,8017.06787109375,7898.373046875,7967.77294921875,346947400
2025-08-19,7862.94921875,7862.94921875,7931.7587890625,7854.09521484375,7905.34521484375,358268400
2025-08-20,7943.8251953125,7943.8251953125,7952.341796875,7863.86181640625,7874.89599609375,374993100
2025-08-21,7890.71484375,7890.71484375,7932.30517578125,7848.8828125,7903.2900390625,341447000
2025-08-22,7858.85107421875,7858.85107421875,7913.38720703125,7858.85107421875,7910.09912109375,320227000
2025-08-25,7926.9072265625,7926.9072265625,7951.97802734375,7915.05419921875,7921.02099609375,376267300
2025-08-26,7905.7568359375,7905.7568359375,7978.06689453125,7881.208984375,7971.787109375,504946100
2025-08-27,7936.17578125,7936.17578125,7945.44482421875,7894.7587890625,7923.0029296875,357580800
2025-08-28,7952.087890625,7952.087890625,8022.7578125,7941.93896484375,7951.865234375,399326600
2025-08-29,7830.4931640625,7830.4931640625,7913.85986328125,7765.59619140625,7899.88720703125,481348100
2025-09-01,7736.06591796875,7736.06591796875,7783.41796875,7547.56396484375,7620.09912109375,358661000
2025-09-02,7801.5849609375,7801.5849609375,7842.298828125,7771.333984375,7771.333984375,347812700
2025-09-03,7885.86279296875,7885.86279296875,7911.6181640625,7840.7509765625,7843.6318359375,351685500
2025-09-04,7867.34814453125,7867.34814453125,7899.7958984375,7855.7421875,7873.8427734375,362349800
2025-09-08,7766.84912109375,7766.84912109375,7934.9912109375,7766.84912109375,7929.06298828125,336787200
2025-09-09,7628.60498046875,7628.60498046875,7791.333984375,7619.716796875,7748.51220703125,335416000
2025-09-10,7699.0068359375,7699.0068359375,7726.376953125,7661.27978515625,7682.421875,263174400
2025-09-11,7747.90478515625,7747.90478515625,7819.09814453125,7742.59912109375,7781.1708984375,289797900
2025-09-12,7854.06005859375,7854.06005859375,7854.81201171875,7790.7939453125,7819.001953125,289619100
2025-09-15,7937.1181640625,7937.1181640625,7937.1181640625,7889.18896484375,7891.26416015625,345056100
2025-09-16,7957.69580078125,7957.69580078125,7985.576171875,7899.66796875,7979.31982421875,401395800
2025-09-17,8025.17919921875,8025.17919921875,8025.17919921875,7940.51318359375,7964.423828125,323654400
2025-09-18,8008.43310546875,8008.43310546875,8068.0087890625,7993.51708984375,8065.7431640625,378167700
2025-09-19,8051.1181640625,8051.1181640625,8051.1181640625,7983.35693359375,7996.19580078125,423577900
2025-09-22,8040.0390625,8040.0390625,8087.92919921875,8005.34912109375,8082.2587890625,345468800
2025-09-23,8125.201171875,8125.201171875,8125.201171875,8039.94677734375,8066.294921875,518663700
2025-09-24,8126.55810546875,8126.55810546875,8169.01708984375,8077.83984375,8161.2841796875,454412900
2025-09-25,8040.6650390625,8040.6650390625,8146.08984375,8022.97900390625,8130.02197265625,483927800
2025-09-26,8099.3330078125,8099.3330078125,8099.3330078125,8034.998046875,8051.76220703125,351966900
2025-09-29,8123.2451171875,8123.2451171875,8157.330078125,8100.01708984375,8139.5791015625,439450000
2025-09-30,8061.06201171875,8061.06201171875,8150.341796875,8042.8232421875,8137.634765625,461651600
2025-10-01,8043.82177734375,8043.82177734375,8093.69384765625,8034.25,8069.93701171875,536747800
2025-10-02,8071.0810546875,8071.0810546875,8109.43603515625,8059.048828125,8070.4248046875,402266500
2025-10-03,8118.30078125,8118.30078125,8118.30078125,8076.59716796875,8099.64501953125,428024700
2025-10-06,8139.89404296875,8139.89404296875,8176.30810546875,8104.5517578125,8155.365234375,429540400
2025-10-07,8169.28076171875,8169.28076171875,8217.0458984375,8153.712890625,8182.65576171875,426851900
